make[1]: Entering directory '/home/runner/work/mddb/mddb'
[36mvite v7.3.1 [32mbuilding client environment for production...[36m[39m
transforming...
[32m✓[39m 53 modules transformed.
rendering chunks...
computing gzip size...
[2m../backend/frontend/dist/[22m[36msw.mjs  [39m[1m[2m15.97 kB[22m[1m[22m[2m │ gzip: 5.36 kB[22m[2m │ map: 139.17 kB[22m
[32m✓ built in 340ms[39m
Created data-e2e/.env from .env.example
INF TEST_OAUTH=1: Using fake Google OAuth credentials
INF TEST_OAUTH=1: Using fake Microsoft OAuth credentials
INF http m=GET p=/assets/Privacy-BPJuzKcl.js s=200 d=27µs s=2346
INF http m=GET p=/assets/OrgSettingsPanel-DfriMazg.js s=200 d=67µs s=8155
INF http m=GET p=/assets/OrgSettingsPanel-DAbswSRk.css s=200 d=19µs s=1913
INF http m=GET p=/assets/OAuthIcons-CI9hv_o3.js s=200 d=30µs s=2050
INF http m=GET p=/assets/InviteForm-DFlHotPL.css s=200 d=41µs s=1920
INF http m=GET p=/assets/InviteForm-D-yjV6nh.js s=200 d=142µs s=3892
INF http m=GET p=/assets/Editor-CEnLIJ9I.js s=200 d=179µs s=46077
INF http m=GET p=/assets/Editor-BM-xf6DB.css s=200 d=130µs s=12520
INF http m=GET p=/assets/Auth-Zd-4-xEf.js s=200 d=54µs s=4144
INF http m=GET p=/assets/Auth-D9cCVgJl.css s=200 d=26µs s=2890
INF http m=POST p=/api/v1/organizations/NTDFUDNI000/workspaces s=200 d=127ms s=359
INF http m=GET p=/assets/AdminDashboard-mz6u66Jn.css s=200 d=26µs s=2245
INF http m=GET p=/assets/AdminDashboard-DPzDzNUr.js s=200 d=61µs s=7257
INF http m=GET p=/manifest.webmanifest s=200 d=25µs s=455
INF http m=POST p=/api/v1/workspaces/NTDFSL16000/nodes/0/page/create s=200 d=96.5ms s=21
INF http m=POST p=/api/v1/auth/switch-workspace s=200 d=17.3ms s=1020
INF http m=GET p=/w/@NTDFSL16000+workspace/@NTDFTQFG000+welcome s=200 d=22µs s=1227
INF http m=GET p=/api/v1/notifications/unread-count s=200 d=81µs s=12
INF http m=GET p=/api/v1/workspaces/NTDFUJP6000/nodes/0/children s=200 d=193µs s=13
INF http m=GET p=/api/v1/workspaces/NTDFUJP6000/events s=500 d=53µs s=24
INF http m=POST p=/api/v1/workspaces/NTDFUJP6000/nodes/0/page/create s=200 d=25.7ms s=21
INF http m=GET p=/api/v1/auth/me s=200 d=102µs s=825
INF http m=GET p=/api/v1/workspaces/NTDFUJP6000/nodes/0/children s=200 d=172µs s=243
INF http m=GET p=/api/v1/workspaces/NTDFUJP6000/nodes/NTDFVK1S000 s=200 d=454µs s=231
INF http m=GET p=/api/v1/notifications/unread-count s=200 d=99µs s=12
INF http m=GET p=/api/v1/workspaces/NTDFSL16000/nodes/0/children s=200 d=230µs s=436
INF http m=GET p=/api/v1/workspaces/NTDFSL16000/nodes/NTDFTQFG000 s=200 d=483µs s=231
INF http m=GET p=/api/v1/workspaces/NTDFSL16000/events s=500 d=64µs s=24
INF http m=GET p=/api/v1/workspaces/NTDFSL16000/nodes/NTDFUSLC000 s=200 d=240µs s=193
INF http m=POST p=/api/v1/workspaces/NTDFUJP6000/nodes/0/page/create s=200 d=16.8ms s=21
INF http m=GET p=/w/@NTDFUJP6000+workspace/@NTDFVK1S000+welcome s=200 d=27µs s=1227
INF http m=GET p=/api/v1/auth/me s=200 d=311µs s=825
INF http m=GET p=/api/v1/workspaces/NTDFUJP6000/nodes/NTDFVK1S000 s=200 d=266µs s=231
INF http m=GET p=/api/v1/workspaces/NTDFUJP6000/nodes/0/children s=200 d=205µs s=436
INF http m=GET p=/api/v1/notifications/unread-count s=200 d=51µs s=12
INF http m=GET p=/api/v1/workspaces/NTDFUJP6000/events s=500 d=38µs s=24
INF http m=GET p=/api/v1/workspaces/NTDFUJP6000/nodes/NTDG0Q6U000 s=200 d=612µs s=193
INF http m=POST p=/api/v1/auth/register s=200 d=81.7ms s=468
INF http m=GET p=/ s=200 d=62µs s=1227
INF http m=GET p=/assets/index-BR9al7ul.js s=200 d=183µs s=109309
INF http m=GET p=/assets/vendor-CigQKR3C.js s=200 d=110µs s=88738
INF http m=GET p=/registerSW.js s=200 d=44µs s=134
INF http m=GET p=/assets/index-CNZkaJPX.css s=200 d=133µs s=45319
INF http m=GET p=/assets/editor-vendor-Bgw51sU7.js s=200 d=225µs s=314625
INF http m=GET p=/api/v1/auth/me s=200 d=394µs s=205
INF http m=GET p=/assets/en-Blot_nxH.js s=200 d=1.85ms s=14814
INF http m=GET p=/favicon.png s=200 d=37µs s=444
