make[1]: Entering directory '/home/runner/work/mddb/mddb'
[36mvite v7.3.1 [32mbuilding client environment for production...[36m[39m
transforming...
[32m✓[39m 53 modules transformed.
rendering chunks...
computing gzip size...
[2m../backend/frontend/dist/[22m[36msw.mjs  [39m[1m[2m15.97 kB[22m[1m[22m[2m │ gzip: 5.36 kB[22m[2m │ map: 139.17 kB[22m
[32m✓ built in 347ms[39m
Created data-e2e/.env from .env.example
INF TEST_OAUTH=1: Using fake Google OAuth credentials
INF TEST_OAUTH=1: Using fake Microsoft OAuth credentials
INF http m=GET p=/assets/vendor-BFNoaq9W.js s=200 d=2.59ms s=87451
INF http m=GET p=/api/v1/auth/me s=200 d=105µs s=205
INF http m=GET p=/assets/en-C3TpOtlB.js s=200 d=81µs s=14704
INF http m=GET p=/favicon.png s=200 d=36µs s=444
INF http m=GET p=/sw.js s=200 d=96µs s=18490
INF http m=GET p=/assets/Onboarding-D6JonXp8.js s=200 d=192µs s=2514
INF http m=GET p=/api/v1/notifications/unread-count s=200 d=239µs s=12
INF http m=GET p=/registerSW.js s=200 d=34µs s=134
INF http m=GET p=/index.html s=301 d=17µs
INF http m=GET p=/ s=200 d=17µs s=1227
INF http m=GET p=/icon.svg s=200 d=27µs s=294
INF http m=POST p=/api/v1/organizations s=200 d=16.4ms s=651
INF http m=GET p=/api/v1/auth/me s=200 d=104µs s=446
INF http m=GET p=/icon-512.png s=200 d=76µs s=11284
INF http m=GET p=/icon-192.png s=200 d=56µs s=2745
INF http m=GET p=/favicon.png s=200 d=29µs s=444
INF http m=GET p=/apple-touch-icon.png s=200 d=37µs s=2597
INF http m=GET p=/assets/fr-Cgyc9BlC.js s=200 d=88µs s=16956
INF http m=GET p=/assets/es-BM_5c8P_.js s=200 d=67µs s=16680
INF http m=GET p=/assets/de-OKXjRURK.js s=200 d=88µs s=16708
INF http m=GET p=/assets/WorkspaceSettingsPanel-OEEG3RNx.css s=200 d=57µs s=5319
INF http m=GET p=/assets/WorkspaceSettingsPanel-DXGNwwSQ.js s=200 d=66µs s=16850
INF http m=GET p=/assets/Terms-DJXNYmiE.js s=200 d=27µs s=2568
INF http m=GET p=/assets/ServerSettingsPanel-xAYNl9Bs.js s=200 d=423µs s=10745
INF http m=GET p=/assets/ServerSettingsPanel-CwAILPxT.css s=200 d=22µs s=2417
INF http m=GET p=/assets/ProfileSettings-LfhlssOg.css s=200 d=173µs s=6652
INF http m=GET p=/assets/ProfileSettings-DFdvCX-c.js s=200 d=69µs s=14578
INF http m=GET p=/assets/Privacy-COJkLvXG.css s=200 d=23µs s=1034
INF http m=GET p=/assets/Privacy-CLREmNRv.js s=200 d=30µs s=2346
INF http m=GET p=/assets/OrgSettingsPanel-DAbswSRk.css s=200 d=18µs s=1913
