make[1]: Entering directory '/home/runner/work/mddb/mddb'
[36mvite v7.3.1 [32mbuilding client environment for production...[36m[39m
transforming...
[32m✓[39m 53 modules transformed.
rendering chunks...
computing gzip size...
[2m../backend/frontend/dist/[22m[36msw.mjs  [39m[1m[2m15.97 kB[22m[1m[22m[2m │ gzip: 5.36 kB[22m[2m │ map: 139.17 kB[22m
[32m✓ built in 349ms[39m
Created data-e2e/.env from .env.example
INF TEST_OAUTH=1: Using fake Google OAuth credentials
INF TEST_OAUTH=1: Using fake Microsoft OAuth credentials
INF http m=POST p=/api/v1/workspaces/JUKDT7IM000/nodes/0/page/create s=200 d=16.4ms s=21
INF http m=GET p=/w/@JUKDT7IM000+workspace/@JUKDUKTC000+welcome s=200 d=31µs s=1227
INF http m=GET p=/w/@JUKDT7K4000+workspace/@JUKDULKQ000+welcome s=200 d=31µs s=1227
INF http m=GET p=/api/v1/auth/me s=200 d=140µs s=825
INF http m=GET p=/api/v1/auth/me s=200 d=83µs s=848
INF http m=GET p=/api/v1/workspaces/JUKDT7K4000/nodes/0/children s=200 d=263µs s=436
INF http m=GET p=/api/v1/notifications/unread-count s=200 d=43µs s=12
INF http m=GET p=/api/v1/workspaces/JUKDT7K4000/nodes/JUKDULKQ000 s=200 d=111µs s=231
INF http m=GET p=/api/v1/workspaces/JUKDT7IM000/nodes/0/children s=200 d=167µs s=436
INF http m=GET p=/api/v1/notifications/unread-count s=200 d=33µs s=12
INF http m=GET p=/api/v1/workspaces/JUKDT7IM000/nodes/JUKDUKTC000 s=200 d=146µs s=231
INF http m=GET p=/api/v1/workspaces/JUKDT7K4000/nodes/JUKDVH0A000 s=200 d=222µs s=193
INF http m=GET p=/api/v1/workspaces/JUKDT7IM000/nodes/JUKDVH50000 s=200 d=114µs s=193
INF http m=POST p=/api/v1/auth/register s=200 d=81.2ms s=468
INF http m=GET p=/ s=200 d=44µs s=1227
INF http m=GET p=/assets/index-DKx8LQZ3.js s=200 d=1.02ms s=107476
INF http m=GET p=/assets/vendor-BFNoaq9W.js s=200 d=152µs s=87451
INF http m=GET p=/assets/editor-vendor-BEwVq1OK.js s=200 d=167µs s=314634
INF http m=GET p=/registerSW.js s=200 d=20µs s=134
INF http m=GET p=/assets/index-Hymz4ZC4.css s=200 d=65µs s=44698
INF http m=GET p=/api/v1/auth/me s=200 d=94µs s=205
INF http m=GET p=/assets/en-aHYPxoow.js s=200 d=109µs s=14597
INF http m=GET p=/assets/Onboarding-DJux7IDU.js s=200 d=54µs s=2514
INF http m=GET p=/api/v1/notifications/unread-count s=200 d=109µs s=12
INF http m=GET p=/favicon.png s=200 d=351µs s=444
INF http m=GET p=/sw.js s=200 d=127µs s=18490
INF http m=GET p=/registerSW.js s=200 d=29µs s=134
INF http m=POST p=/api/v1/organizations s=200 d=27.8ms s=651
INF http m=GET p=/api/v1/auth/me s=200 d=105µs s=446
INF http m=GET p=/index.html s=301 d=19µs
INF http m=GET p=/ s=200 d=17µs s=1227
INF http m=GET p=/icon.svg s=200 d=31µs s=294
INF http m=GET p=/icon-512.png s=200 d=109µs s=11284
INF http m=GET p=/icon-192.png s=200 d=25µs s=2745
INF http m=GET p=/favicon.png s=200 d=20µs s=444
INF http m=GET p=/apple-touch-icon.png s=200 d=28µs s=2597
INF http m=GET p=/assets/fr-DlBCnmbp.js s=200 d=103µs s=16823
INF http m=GET p=/assets/es-Co7IUcHz.js s=200 d=544µs s=16549
INF http m=GET p=/assets/de-CxY6u42z.js s=200 d=100µs s=16586
INF http m=GET p=/assets/WorkspaceSettingsPanel-DgrSmito.css s=200 d=73µs s=4977
INF http m=GET p=/assets/WorkspaceSettingsPanel-CtQG9Uhz.js s=200 d=118µs s=16361
INF http m=GET p=/assets/Terms-DJXNYmiE.js s=200 d=35µs s=2568
INF http m=GET p=/assets/ServerSettingsPanel-Sr6gkhWw.js s=200 d=72µs s=10745
INF http m=GET p=/assets/ServerSettingsPanel-CwAILPxT.css s=200 d=36µs s=2417
INF http m=GET p=/assets/ProfileSettings-LfhlssOg.css s=200 d=58µs s=6652
INF http m=GET p=/assets/ProfileSettings-B_bJfTXk.js s=200 d=85µs s=14578
INF http m=GET p=/assets/Privacy-COJkLvXG.css s=200 d=23µs s=1034
INF http m=GET p=/assets/Privacy-CLREmNRv.js s=200 d=27µs s=2346
INF http m=GET p=/assets/OrgSettingsPanel-DxeapQvN.js s=200 d=68µs s=8155
INF http m=GET p=/assets/OrgSettingsPanel-DAbswSRk.css s=200 d=22µs s=1913
INF http m=GET p=/assets/OAuthIcons-BnwC0yRh.js s=200 d=36µs s=2050
INF http m=GET p=/assets/InviteForm-DFlHotPL.css s=200 d=21µs s=1920
INF http m=GET p=/assets/InviteForm-CzWEvg1O.js s=200 d=61µs s=3892
INF http m=POST p=/api/v1/organizations/JUKE5654000/workspaces s=200 d=111ms s=359
INF http m=GET p=/assets/Editor-C3i5BWlf.css s=200 d=152µs s=12701
INF http m=GET p=/assets/Editor-B5wjv0Fl.js s=200 d=104µs s=46497
INF http m=GET p=/assets/Auth-D9cCVgJl.css s=200 d=27µs s=2890
INF http m=GET p=/assets/Auth-B3xWybtr.js s=200 d=61µs s=4144
INF http m=POST p=/api/v1/auth/register s=200 d=153ms s=468
INF http m=GET p=/assets/AdminDashboard-mz6u66Jn.css s=200 d=32µs s=2245
INF http m=GET p=/assets/AdminDashboard-DlVXM1DT.js s=200 d=546µs s=7257
INF http m=GET p=/ s=200 d=28µs s=1227
INF http m=GET p=/manifest.webmanifest s=200 d=41µs s=455
INF http m=POST p=/api/v1/auth/switch-workspace s=200 d=27.7ms s=1020
INF http m=GET p=/assets/vendor-BFNoaq9W.js s=200 d=172µs s=87451
INF http m=GET p=/assets/index-Hymz4ZC4.css s=200 d=110µs s=44698
INF http m=GET p=/registerSW.js s=200 d=29µs s=134
INF http m=GET p=/assets/index-DKx8LQZ3.js s=200 d=125µs s=107476
INF http m=GET p=/assets/editor-vendor-BEwVq1OK.js s=200 d=213µs s=314634
INF http m=GET p=/api/v1/notifications/unread-count s=200 d=97µs s=12
INF http m=GET p=/api/v1/workspaces/JUKE5ECK000/nodes/0/children s=200 d=164µs s=13
INF http m=POST p=/api/v1/workspaces/JUKE5ECK000/nodes/0/page/create s=200 d=21.4ms s=21
INF http m=GET p=/api/v1/workspaces/JUKE5ECK000/nodes/0/children s=200 d=240µs s=243
INF http m=GET p=/api/v1/workspaces/JUKE5ECK000/nodes/JUKE6EHQ000 s=200 d=143µs s=231
INF http m=GET p=/api/v1/auth/me s=200 d=112µs s=205
INF http m=GET p=/assets/en-aHYPxoow.js s=200 d=77µs s=14597
INF http m=GET p=/assets/Onboarding-DJux7IDU.js s=200 d=62µs s=2514
INF http m=GET p=/api/v1/notifications/unread-count s=200 d=89µs s=12
INF http m=GET p=/favicon.png s=200 d=20µs s=444
INF http m=GET p=/sw.js s=200 d=118µs s=18490
INF http m=GET p=/registerSW.js s=200 d=37µs s=134
INF http m=POST p=/api/v1/organizations s=200 d=21ms s=650
INF http m=GET p=/api/v1/auth/me s=200 d=101µs s=445
INF http m=GET p=/index.html s=301 d=16µs
INF http m=GET p=/ s=200 d=17µs s=1227
INF http m=GET p=/icon.svg s=200 d=30µs s=294
INF http m=GET p=/icon-512.png s=200 d=70µs s=11284
INF http m=GET p=/icon-192.png s=200 d=46µs s=2745
INF http m=GET p=/favicon.png s=200 d=24µs s=444
INF http m=GET p=/apple-touch-icon.png s=200 d=33µs s=2597
INF http m=GET p=/assets/fr-DlBCnmbp.js s=200 d=91µs s=16823
INF http m=GET p=/assets/es-Co7IUcHz.js s=200 d=145µs s=16549
INF http m=GET p=/assets/de-CxY6u42z.js s=200 d=105µs s=16586
INF http m=GET p=/assets/WorkspaceSettingsPanel-DgrSmito.css s=200 d=59µs s=4977
INF http m=GET p=/assets/WorkspaceSettingsPanel-CtQG9Uhz.js s=200 d=85µs s=16361
