make[1]: Entering directory '/home/runner/work/mddb/mddb'
[36mvite v7.3.1 [32mbuilding client environment for production...[36m[39m
transforming...
[32m✓[39m 53 modules transformed.
rendering chunks...
computing gzip size...
[2m../backend/frontend/dist/[22m[36msw.mjs  [39m[1m[2m15.97 kB[22m[1m[22m[2m │ gzip: 5.36 kB[22m[2m │ map: 139.17 kB[22m
[32m✓ built in 345ms[39m
Created data-e2e/.env from .env.example
INF TEST_OAUTH=1: Using fake Google OAuth credentials
INF TEST_OAUTH=1: Using fake Microsoft OAuth credentials
INF http m=GET p=/assets/WorkspaceSettingsPanel-DzThZ5pC.js s=200 d=68µs s=16953
INF http m=GET p=/assets/Terms-DJXNYmiE.js s=200 d=27µs s=2568
INF http m=GET p=/assets/ServerSettingsPanel-DgJ9GjRy.js s=200 d=559µs s=10745
INF http m=GET p=/assets/ServerSettingsPanel-DgJ9GjRy.js s=200 d=82µs s=10745
INF http m=GET p=/assets/ServerSettingsPanel-CwAILPxT.css s=200 d=29µs s=2417
INF http m=GET p=/assets/ServerSettingsPanel-CwAILPxT.css s=200 d=26µs s=2417
INF http m=GET p=/assets/ProfileSettings-LfhlssOg.css s=200 d=65µs s=6652
INF http m=GET p=/assets/ProfileSettings-LfhlssOg.css s=200 d=51µs s=6652
INF http m=GET p=/assets/ProfileSettings-C6UtWHaO.js s=200 d=66µs s=14578
INF http m=GET p=/assets/ProfileSettings-C6UtWHaO.js s=200 d=68µs s=14578
INF http m=GET p=/assets/Privacy-COJkLvXG.css s=200 d=20µs s=1034
INF http m=GET p=/assets/Privacy-COJkLvXG.css s=200 d=19µs s=1034
INF http m=GET p=/assets/Privacy-CLREmNRv.js s=200 d=81µs s=2346
INF http m=GET p=/assets/Privacy-CLREmNRv.js s=200 d=27µs s=2346
INF http m=GET p=/assets/OrgSettingsPanel-f0NnvF1R.js s=200 d=177µs s=8155
INF http m=GET p=/assets/OrgSettingsPanel-f0NnvF1R.js s=200 d=171µs s=8155
INF http m=GET p=/assets/OrgSettingsPanel-DAbswSRk.css s=200 d=56µs s=1913
INF http m=GET p=/assets/OrgSettingsPanel-DAbswSRk.css s=200 d=21µs s=1913
INF http m=GET p=/assets/OAuthIcons-BnwC0yRh.js s=200 d=44µs s=2050
INF http m=GET p=/assets/OAuthIcons-BnwC0yRh.js s=200 d=23µs s=2050
INF http m=GET p=/assets/InviteForm-Da2T407Z.js s=200 d=42µs s=3892
INF http m=GET p=/assets/InviteForm-DFlHotPL.css s=200 d=21µs s=1920
INF http m=GET p=/assets/InviteForm-Da2T407Z.js s=200 d=113µs s=3892
INF http m=GET p=/assets/InviteForm-DFlHotPL.css s=200 d=17µs s=1920
INF http m=GET p=/assets/Auth-Dk8tjMYf.js s=200 d=451µs s=4144
INF http m=GET p=/assets/Auth-Dk8tjMYf.js s=200 d=63µs s=4144
INF http m=GET p=/assets/Auth-D9cCVgJl.css s=200 d=43µs s=2890
INF http m=GET p=/assets/AdminDashboard-mz6u66Jn.css s=200 d=118µs s=2245
INF http m=GET p=/assets/Auth-D9cCVgJl.css s=200 d=39µs s=2890
INF http m=GET p=/assets/AdminDashboard-C-W2OpZP.js s=200 d=71µs s=7257
INF http m=GET p=/assets/AdminDashboard-mz6u66Jn.css s=200 d=25µs s=2245
INF http m=GET p=/assets/AdminDashboard-C-W2OpZP.js s=200 d=62µs s=7257
INF http m=GET p=/manifest.webmanifest s=200 d=43µs s=455
INF http m=GET p=/manifest.webmanifest s=200 d=26µs s=455
INF http m=POST p=/api/v1/workspaces/KGFTGQQE000/nodes/0/page/create s=200 d=17ms s=21
INF http m=POST p=/api/v1/workspaces/KGFTGN3I000/nodes/0/page/create s=200 d=20.4ms s=21
INF http m=GET p=/w/@KGFTGQQE000+workspace/@KGFTI04M000+welcome s=200 d=33µs s=1227
INF http m=GET p=/w/@KGFTGN3I000+workspace/@KGFTI0BG000+welcome s=200 d=15µs s=1227
INF http m=GET p=/api/v1/auth/me s=200 d=136µs s=824
INF http m=GET p=/api/v1/auth/me s=200 d=93µs s=848
INF http m=GET p=/api/v1/notifications/unread-count s=200 d=120µs s=12
INF http m=GET p=/api/v1/workspaces/KGFTGN3I000/nodes/0/children s=200 d=219µs s=436
INF http m=GET p=/api/v1/workspaces/KGFTGN3I000/nodes/KGFTI0BG000 s=200 d=216µs s=231
INF http m=GET p=/api/v1/notifications/unread-count s=200 d=64µs s=12
INF http m=GET p=/api/v1/workspaces/KGFTGQQE000/nodes/0/children s=200 d=523µs s=436
INF http m=GET p=/api/v1/workspaces/KGFTGQQE000/nodes/KGFTI04M000 s=200 d=215µs s=231
INF http m=GET p=/api/v1/workspaces/KGFTGQQE000/nodes/KGFTJ942000 s=200 d=186µs s=193
