make[1]: Entering directory '/home/runner/work/mddb/mddb'
[36mvite v7.3.1 [32mbuilding client environment for production...[36m[39m
transforming...
[32m✓[39m 53 modules transformed.
rendering chunks...
computing gzip size...
[2m../backend/frontend/dist/[22m[36msw.mjs  [39m[1m[2m15.97 kB[22m[1m[22m[2m │ gzip: 5.36 kB[22m[2m │ map: 139.17 kB[22m
[32m✓ built in 348ms[39m
Created data-e2e/.env from .env.example
INF TEST_OAUTH=1: Using fake Google OAuth credentials
INF TEST_OAUTH=1: Using fake Microsoft OAuth credentials
INF http m=GET p=/assets/OrgSettingsPanel-DAbswSRk.css s=200 d=74µs s=1913
INF http m=GET p=/assets/OAuthIcons-BnwC0yRh.js s=200 d=51µs s=2050
INF http m=GET p=/assets/InviteForm-Da2T407Z.js s=200 d=64µs s=3892
INF http m=GET p=/assets/InviteForm-DFlHotPL.css s=200 d=19µs s=1920
INF http m=GET p=/assets/OAuthIcons-BnwC0yRh.js s=200 d=49µs s=2050
INF http m=GET p=/assets/Editor-C3i5BWlf.css s=200 d=73µs s=12701
INF http m=GET p=/assets/InviteForm-Da2T407Z.js s=200 d=164µs s=3892
INF http m=GET p=/assets/Editor-Booz38UE.js s=200 d=92µs s=46497
INF http m=GET p=/assets/InviteForm-DFlHotPL.css s=200 d=28µs s=1920
INF http m=GET p=/assets/Auth-Dk8tjMYf.js s=200 d=88µs s=4144
INF http m=GET p=/assets/Editor-C3i5BWlf.css s=200 d=65µs s=12701
INF http m=GET p=/assets/Auth-D9cCVgJl.css s=200 d=27µs s=2890
INF http m=GET p=/assets/Editor-Booz38UE.js s=200 d=85µs s=46497
INF http m=GET p=/assets/AdminDashboard-mz6u66Jn.css s=200 d=37µs s=2245
INF http m=GET p=/assets/Auth-Dk8tjMYf.js s=200 d=57µs s=4144
INF http m=POST p=/api/v1/organizations/KH5LR6CE000/workspaces s=200 d=209ms s=359
INF http m=GET p=/assets/AdminDashboard-C-W2OpZP.js s=200 d=56µs s=7257
INF http m=POST p=/api/v1/auth/switch-workspace s=200 d=101ms s=1043
INF http m=GET p=/assets/Auth-D9cCVgJl.css s=200 d=59µs s=2890
INF http m=GET p=/manifest.webmanifest s=200 d=31µs s=455
INF http m=GET p=/assets/AdminDashboard-mz6u66Jn.css s=200 d=26µs s=2245
INF http m=GET p=/assets/AdminDashboard-C-W2OpZP.js s=200 d=55µs s=7257
INF http m=POST p=/api/v1/auth/switch-workspace s=200 d=15.7ms s=1020
INF http m=GET p=/manifest.webmanifest s=200 d=24µs s=455
INF http m=GET p=/api/v1/notifications/unread-count s=200 d=81µs s=12
INF http m=GET p=/api/v1/notifications/unread-count s=200 d=38µs s=12
INF http m=GET p=/api/v1/workspaces/KH5LRLTU000/nodes/0/children s=200 d=480µs s=13
INF http m=GET p=/api/v1/workspaces/KH5LRLPI000/nodes/0/children s=200 d=295µs s=13
INF http m=POST p=/api/v1/workspaces/KH5LRLTU000/nodes/0/page/create s=200 d=15ms s=21
INF http m=GET p=/api/v1/workspaces/KH5LRLTU000/nodes/0/children s=200 d=203µs s=243
INF http m=POST p=/api/v1/workspaces/KH5LRLPI000/nodes/0/page/create s=200 d=20ms s=21
